data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
gemma3-4b-bc-split-1_embeddings_last_5turns,2,128,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.log,6.671,0.459,0.693,0.88,6.987,0.406,0.653,0.86,0.743,14
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,256,2048,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.log,6.653,0.459,0.688,0.884,6.986,0.396,0.649,0.856,0.764,9
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,256,2048,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.log,6.623,0.459,0.695,0.888,6.953,0.394,0.649,0.863,0.743,5
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,256,2048,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.log,6.631,0.459,0.69,0.884,6.955,0.393,0.653,0.861,0.753,11
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,64,2048,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.log,6.623,0.459,0.697,0.89,6.96,0.391,0.648,0.862,0.722,6
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,256,1024,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.log,6.128,0.459,0.694,0.879,6.512,0.372,0.621,0.834,0.75,3
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,256,1024,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.log,6.106,0.459,0.698,0.887,6.497,0.369,0.623,0.841,0.753,4
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,256,1024,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.log,6.106,0.459,0.696,0.886,6.515,0.367,0.615,0.837,0.753,2
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,128,8192,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.log,7.681,0.458,0.704,0.886,7.783,0.457,0.702,0.889,0.747,18
gemma3-4b-bc-split-1_embeddings_last_5turns,1,256,8192,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.log,7.676,0.458,0.7,0.888,7.78,0.453,0.697,0.886,0.753,18
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,128,2048,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.log,6.651,0.458,0.692,0.886,6.988,0.401,0.651,0.856,0.736,6
gemma3-4b-bc-split-1_embeddings_last_5turns,1,256,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.log,6.645,0.458,0.697,0.886,6.969,0.4,0.652,0.863,0.757,6
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,128,2048,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.log,6.639,0.458,0.695,0.888,6.951,0.398,0.654,0.861,0.74,6
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,128,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.log,6.617,0.458,0.697,0.888,6.953,0.396,0.649,0.861,0.747,7
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,64,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.log,6.65,0.458,0.691,0.884,6.962,0.392,0.651,0.86,0.74,6
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,64,1024,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.log,6.114,0.458,0.694,0.884,6.511,0.37,0.62,0.836,0.75,10
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,256,1024,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.log,6.102,0.458,0.694,0.887,6.479,0.369,0.618,0.838,0.743,8
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,128,1024,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.log,6.116,0.458,0.695,0.882,6.495,0.367,0.618,0.838,0.753,4
gemma3-4b-bc-split-1_embeddings_last_5turns,2,128,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.log,6.126,0.458,0.69,0.885,6.508,0.367,0.618,0.84,0.75,6
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,256,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.log,6.125,0.458,0.697,0.88,6.516,0.364,0.614,0.838,0.747,5
gemma3-4b-bc-split-1_embeddings_last_5turns,1,256,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.log,6.117,0.458,0.694,0.882,6.511,0.362,0.61,0.833,0.757,4
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,256,8192,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.log,7.678,0.457,0.699,0.889,7.756,0.465,0.705,0.894,0.753,18
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,64,8192,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.log,7.689,0.457,0.691,0.883,7.805,0.448,0.697,0.883,0.733,18
gemma3-4b-bc-split-1_embeddings_last_5turns,1,128,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.log,7.439,0.457,0.694,0.882,7.595,0.43,0.675,0.874,0.736,17
gemma3-4b-bc-split-1_embeddings_last_5turns,2,64,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.log,7.416,0.457,0.695,0.887,7.581,0.428,0.68,0.877,0.729,19
gemma3-4b-bc-split-1_embeddings_last_5turns,4,128,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.log,7.41,0.457,0.691,0.89,7.567,0.428,0.676,0.877,0.74,18
gemma3-4b-bc-split-1_embeddings_last_5turns,3,128,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.log,7.416,0.457,0.693,0.882,7.577,0.427,0.674,0.87,0.753,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,128,2048,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.log,6.629,0.457,0.697,0.885,6.951,0.404,0.658,0.859,0.736,4
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,128,2048,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.log,6.628,0.457,0.695,0.886,6.982,0.4,0.654,0.856,0.733,5
gemma3-4b-bc-split-1_embeddings_last_5turns,2,256,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.log,6.631,0.457,0.694,0.884,6.972,0.396,0.648,0.86,0.743,7
gemma3-4b-bc-split-1_embeddings_last_5turns,4,256,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.log,6.662,0.457,0.692,0.883,6.997,0.395,0.655,0.861,0.75,17
gemma3-4b-bc-split-1_embeddings_last_5turns,3,64,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.log,6.628,0.457,0.702,0.889,6.979,0.391,0.648,0.857,0.743,13
gemma3-4b-bc-split-1_embeddings_last_5turns,2,64,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.log,6.633,0.457,0.696,0.882,6.981,0.391,0.646,0.854,0.733,9
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,64,1024,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.log,6.126,0.457,0.691,0.889,6.51,0.369,0.617,0.836,0.743,11
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,256,1024,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.log,6.128,0.457,0.694,0.887,6.511,0.368,0.624,0.841,0.74,8
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,64,1024,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.log,6.115,0.457,0.691,0.891,6.501,0.365,0.627,0.843,0.74,11
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,64,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.log,6.133,0.457,0.691,0.885,6.514,0.365,0.616,0.837,0.722,11
gemma3-4b-bc-split-1_embeddings_last_5turns,1,128,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.log,6.121,0.457,0.694,0.885,6.52,0.361,0.612,0.83,0.74,5
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,256,1024,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.log,6.108,0.457,0.695,0.888,6.504,0.359,0.615,0.834,0.747,4
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,256,1024,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.log,6.122,0.457,0.689,0.88,6.511,0.355,0.613,0.836,0.747,7
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,256,8192,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.log,7.683,0.456,0.692,0.884,7.773,0.456,0.702,0.889,0.736,20
gemma3-4b-bc-split-1_embeddings_last_5turns,2,256,8192,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.log,7.672,0.456,0.7,0.882,7.785,0.449,0.693,0.886,0.75,19
gemma3-4b-bc-split-1_embeddings_last_5turns,4,256,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.log,7.406,0.456,0.701,0.886,7.561,0.428,0.682,0.878,0.74,16
gemma3-4b-bc-split-1_embeddings_last_5turns,3,64,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.log,7.422,0.456,0.695,0.887,7.568,0.428,0.677,0.875,0.74,19
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,4,256,4096,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.log,7.417,0.456,0.695,0.884,7.567,0.425,0.675,0.874,0.74,11
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,256,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.log,6.635,0.456,0.694,0.887,6.964,0.402,0.652,0.858,0.75,5
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,128,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.log,6.127,0.456,0.696,0.884,6.521,0.367,0.619,0.836,0.729,5
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,64,1024,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.log,6.147,0.456,0.695,0.885,6.542,0.361,0.617,0.838,0.736,6
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,64,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.log,6.124,0.456,0.696,0.882,6.528,0.36,0.614,0.83,0.719,2
gemma3-4b-bc-split-1_embeddings_last_5turns,2,64,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.log,6.12,0.456,0.693,0.887,6.518,0.359,0.618,0.839,0.733,8
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,128,8192,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.log,7.686,0.455,0.691,0.886,7.796,0.456,0.7,0.883,0.75,20
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,64,4096,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.log,7.414,0.455,0.692,0.884,7.565,0.427,0.68,0.877,0.747,18
gemma3-4b-bc-split-1_embeddings_last_5turns,1,256,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.log,7.437,0.455,0.695,0.878,7.599,0.423,0.674,0.869,0.76,15
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,64,1024,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.log,6.142,0.455,0.692,0.88,6.529,0.365,0.619,0.833,0.726,8
gemma3-4b-bc-split-1_embeddings_last_5turns,3,64,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.log,6.122,0.455,0.694,0.885,6.564,0.361,0.609,0.837,0.74,11
gemma3-4b-bc-split-1_embeddings_last_5turns,4,128,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.log,6.117,0.455,0.69,0.884,6.511,0.36,0.612,0.834,0.757,10
