data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,1,64,2048,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=2048.log,6.731,0.424,0.663,0.867,7.036,0.365,0.616,0.837,0.729,5
gemma3-4b-bc-split-1_embeddings_last_3turns,2,256,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=2048.log,6.746,0.424,0.658,0.859,7.045,0.365,0.622,0.837,0.757,10
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,128,1024,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=1024.log,6.216,0.424,0.662,0.865,6.583,0.341,0.581,0.81,0.76,5
llama3.1-8b-bc_slash-best_embeddings_last_3turns,4,128,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=1024.log,6.209,0.424,0.664,0.863,6.555,0.34,0.589,0.818,0.75,8
gemma3-4b-bc-split-1_embeddings_last_3turns,2,128,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=1024.log,6.204,0.424,0.665,0.867,6.564,0.338,0.584,0.807,0.729,5
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,3,64,1024,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=1024.log,6.216,0.424,0.658,0.867,6.562,0.337,0.59,0.819,0.743,9
llama3.1-8b-bc_slash-best_embeddings_last_3turns,1,128,8192,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=8192.log,7.764,0.423,0.664,0.865,7.843,0.426,0.671,0.874,0.729,18
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,3,256,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=8192.log,7.769,0.423,0.656,0.862,7.853,0.417,0.668,0.871,0.743,19
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,3,128,8192,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=8192.log,7.765,0.423,0.658,0.868,7.861,0.415,0.662,0.873,0.747,20
gemma3-4b-bc-split-1_embeddings_last_3turns,3,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=4096.log,7.507,0.423,0.661,0.865,7.651,0.393,0.642,0.856,0.722,19
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,64,4096,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=4096.log,7.508,0.423,0.657,0.866,7.66,0.392,0.641,0.859,0.747,20
gemma3-4b-bc-split-1_embeddings_last_3turns,1,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=4096.log,7.51,0.423,0.659,0.86,7.663,0.389,0.635,0.854,0.726,13
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,2,128,2048,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=2048.log,6.746,0.423,0.662,0.864,7.047,0.37,0.624,0.835,0.75,9
gemma3-4b-bc-split-1_embeddings_last_3turns,4,256,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=2048.log,6.746,0.423,0.662,0.867,7.057,0.369,0.621,0.837,0.76,16
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,1,64,2048,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=2048.log,6.732,0.423,0.654,0.865,7.024,0.366,0.617,0.839,0.753,6
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,1,64,1024,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=1024.log,6.218,0.423,0.665,0.864,6.6,0.34,0.581,0.816,0.747,4
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,1,64,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=1024.log,6.207,0.423,0.661,0.865,6.569,0.337,0.585,0.813,0.733,4
llama3.1-8b-bc_slash-best_embeddings_last_3turns,1,64,1024,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=1024.log,6.236,0.423,0.657,0.859,6.599,0.334,0.585,0.81,0.757,5
gemma3-4b-bc-split-1_embeddings_last_3turns,3,128,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=1024.log,6.205,0.423,0.66,0.865,6.566,0.333,0.574,0.812,0.757,6
gemma3-4b-bc-split-1_embeddings_last_3turns,2,256,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=1024.log,6.218,0.423,0.657,0.865,6.595,0.331,0.577,0.81,0.729,7
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,1,256,1024,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=1024.log,6.212,0.423,0.663,0.865,6.578,0.324,0.572,0.805,0.736,1
gemma3-4b-bc-split-1_embeddings_last_3turns,4,256,8192,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.751,0.422,0.664,0.868,7.848,0.419,0.673,0.877,0.743,20
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,2,128,8192,text,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=8192.log,7.76,0.422,0.665,0.867,7.859,0.418,0.67,0.873,0.747,16
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,2,128,8192,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=8192.log,7.78,0.422,0.657,0.857,7.868,0.418,0.664,0.871,0.75,13
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,2,256,4096,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=4096.log,7.503,0.422,0.669,0.867,7.644,0.4,0.65,0.859,0.747,7
gemma3-4b-bc-split-1_embeddings_last_3turns,1,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=4096.log,7.539,0.422,0.653,0.861,7.689,0.389,0.639,0.85,0.743,18
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,1,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=2048.log,6.72,0.422,0.67,0.865,7.032,0.372,0.621,0.837,0.729,4
llama3.1-8b-bc_slash-best_embeddings_last_3turns,4,128,2048,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=2048.log,6.722,0.422,0.659,0.864,7.021,0.369,0.619,0.835,0.743,6
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,1,256,2048,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=2048.log,6.728,0.422,0.659,0.865,7.032,0.369,0.618,0.843,0.74,5
gemma3-4b-bc-split-1_embeddings_last_3turns,3,64,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=2048.log,6.722,0.422,0.661,0.869,7.048,0.364,0.618,0.835,0.774,13
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,256,2048,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=2048.log,6.726,0.422,0.663,0.864,7.032,0.361,0.61,0.834,0.753,7
llama3.1-8b-bc_slash-best_embeddings_last_3turns,1,256,1024,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=1024.log,6.205,0.422,0.659,0.868,6.55,0.344,0.588,0.82,0.75,4
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,2,256,1024,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=1024.log,6.214,0.422,0.654,0.863,6.569,0.338,0.585,0.81,0.757,5
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,2,128,1024,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=1024.log,6.211,0.422,0.657,0.862,6.574,0.337,0.581,0.811,0.753,4
llama3.1-8b-bc_slash-best_embeddings_last_3turns,4,64,1024,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=1024.log,6.266,0.422,0.656,0.862,6.626,0.336,0.585,0.815,0.743,17
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,256,1024,text,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=1024.log,6.197,0.422,0.666,0.867,6.567,0.331,0.579,0.807,0.747,4
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,256,1024,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=1024.log,6.219,0.422,0.661,0.863,6.57,0.33,0.581,0.814,0.736,7
gemma3-4b-bc-split-1_embeddings_last_3turns,1,64,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=1024.log,6.228,0.422,0.654,0.861,6.584,0.33,0.579,0.81,0.733,7
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,2,128,4096,text,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=4096.log,7.506,0.421,0.66,0.864,7.653,0.393,0.643,0.856,0.743,6
llama3.1-8b-bc_slash-best_embeddings_last_3turns,3,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=2048.log,6.717,0.421,0.666,0.865,7.007,0.373,0.624,0.84,0.75,8
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=2048.log,6.735,0.421,0.663,0.863,7.037,0.37,0.622,0.835,0.747,7
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,2,128,2048,text,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=2048.log,6.727,0.421,0.665,0.866,7.076,0.368,0.614,0.832,0.743,3
gemma3-4b-bc-split-1_embeddings_last_3turns,2,128,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=2048.log,6.726,0.421,0.66,0.863,7.039,0.367,0.615,0.838,0.753,7
gemma3-4b-bc-split-1_embeddings_last_3turns,1,128,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=2048.log,6.755,0.421,0.658,0.86,7.067,0.367,0.615,0.832,0.736,10
gemma3-4b-bc-split-1_embeddings_last_3turns,4,64,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=2048.log,6.738,0.421,0.663,0.863,7.042,0.361,0.613,0.84,0.722,17
gemma3-4b-bc-split-1_embeddings_last_3turns,4,64,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=1024.log,6.226,0.421,0.659,0.867,6.576,0.34,0.585,0.818,0.74,15
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,128,1024,text,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=1024.log,6.213,0.421,0.661,0.863,6.583,0.336,0.582,0.811,0.722,8
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,3,256,1024,text,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=1024.log,6.219,0.421,0.657,0.865,6.56,0.336,0.582,0.817,0.736,7
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,64,1024,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=1024.log,6.239,0.421,0.66,0.866,6.591,0.333,0.588,0.813,0.75,16
gemma3-4b-bc-split-1_embeddings_last_3turns,4,256,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=1024.log,6.231,0.421,0.659,0.86,6.609,0.333,0.581,0.812,0.743,13
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,256,8192,text,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=8192.log,7.774,0.42,0.657,0.861,7.868,0.413,0.665,0.867,0.757,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,128,4096,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=4096.log,7.508,0.42,0.661,0.865,7.657,0.393,0.638,0.852,0.736,10
gemma3-4b-bc-split-1_embeddings_last_3turns,1,256,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=2048.log,6.738,0.42,0.656,0.866,7.034,0.368,0.618,0.839,0.764,6
gemma3-4b-bc-split-1_embeddings_last_3turns,4,128,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=2048.log,6.731,0.42,0.658,0.864,7.035,0.362,0.615,0.839,0.733,12
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,64,2048,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=2048.log,6.737,0.42,0.659,0.863,7.05,0.361,0.615,0.833,0.736,11
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,2,256,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=1024.log,6.205,0.42,0.661,0.861,6.577,0.337,0.58,0.814,0.75,3
