data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.log,7.629,0.392,0.633,0.847,7.758,0.362,0.614,0.838,0.726,12
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.log,7.644,0.392,0.632,0.847,7.761,0.362,0.617,0.847,0.733,19
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.log,7.619,0.392,0.632,0.843,7.745,0.357,0.615,0.837,0.753,8
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.log,6.854,0.392,0.634,0.846,7.106,0.341,0.596,0.826,0.747,10
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.log,6.852,0.392,0.629,0.841,7.115,0.331,0.589,0.822,0.75,9
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.log,6.855,0.392,0.635,0.844,7.123,0.329,0.59,0.822,0.747,7
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.log,6.34,0.392,0.631,0.85,6.637,0.321,0.564,0.8,0.743,6
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.log,6.303,0.392,0.644,0.85,6.67,0.318,0.565,0.803,0.76,7
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.log,7.884,0.391,0.631,0.847,7.977,0.387,0.638,0.854,0.743,16
google/gemma-3-4b-pt_embeddings_last_5turns,2,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.log,7.918,0.391,0.625,0.846,8.018,0.38,0.633,0.85,0.743,18
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.log,7.885,0.391,0.638,0.846,7.997,0.374,0.636,0.854,0.76,18
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.log,7.64,0.391,0.634,0.848,7.758,0.364,0.618,0.844,0.75,18
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.log,7.631,0.391,0.633,0.85,7.755,0.361,0.619,0.84,0.747,16
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.log,6.84,0.391,0.635,0.849,7.101,0.34,0.591,0.824,0.74,6
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.log,6.855,0.391,0.634,0.848,7.134,0.337,0.593,0.826,0.747,5
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.log,6.324,0.391,0.637,0.85,6.634,0.31,0.558,0.802,0.733,9
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.log,7.901,0.39,0.626,0.849,7.987,0.381,0.63,0.854,0.74,16
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.log,6.838,0.39,0.63,0.851,7.105,0.339,0.596,0.827,0.743,7
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=8192.log,7.884,0.389,0.633,0.852,7.981,0.377,0.637,0.851,0.75,18
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.log,7.89,0.389,0.634,0.851,7.984,0.376,0.628,0.853,0.726,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.log,6.336,0.389,0.628,0.845,6.626,0.315,0.561,0.805,0.75,10
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.log,6.347,0.389,0.63,0.843,6.646,0.313,0.559,0.8,0.736,8
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.log,6.319,0.389,0.63,0.846,6.607,0.309,0.56,0.802,0.729,3
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.log,7.898,0.388,0.628,0.845,7.963,0.387,0.64,0.856,0.747,17
google/gemma-3-4b-pt_embeddings_last_5turns,2,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.log,7.909,0.388,0.626,0.844,7.997,0.385,0.634,0.852,0.76,12
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.log,7.63,0.388,0.632,0.847,7.744,0.37,0.623,0.844,0.736,15
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.log,7.619,0.388,0.632,0.847,7.753,0.366,0.618,0.842,0.729,11
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.log,7.628,0.388,0.632,0.845,7.754,0.364,0.617,0.84,0.729,14
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.log,7.623,0.388,0.632,0.846,7.748,0.359,0.614,0.841,0.736,11
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.log,6.85,0.388,0.632,0.847,7.105,0.341,0.596,0.826,0.74,8
google/gemma-3-4b-pt_embeddings_last_5turns,2,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.log,6.851,0.388,0.628,0.848,7.103,0.336,0.592,0.822,0.743,4
google/gemma-3-4b-pt_embeddings_last_5turns,4,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.log,6.881,0.388,0.625,0.84,7.148,0.336,0.59,0.815,0.736,8
google/gemma-3-4b-pt_embeddings_last_5turns,3,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.log,6.859,0.388,0.628,0.847,7.127,0.335,0.583,0.819,0.736,5
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.log,6.842,0.388,0.628,0.846,7.094,0.334,0.594,0.821,0.743,4
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.log,6.348,0.388,0.632,0.844,6.649,0.315,0.565,0.803,0.733,10
google/gemma-3-4b-pt_embeddings_last_5turns,2,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.log,7.641,0.387,0.628,0.846,7.752,0.369,0.617,0.841,0.743,7
google/gemma-3-4b-pt_embeddings_last_5turns,2,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.log,7.676,0.387,0.624,0.84,7.798,0.355,0.614,0.832,0.726,11
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.log,6.857,0.387,0.63,0.85,7.12,0.343,0.596,0.829,0.743,10
google/gemma-3-4b-pt_embeddings_last_5turns,2,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.log,6.351,0.387,0.625,0.846,6.641,0.31,0.555,0.797,0.75,4
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.log,6.326,0.387,0.626,0.851,6.621,0.309,0.562,0.803,0.733,5
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.log,7.895,0.386,0.631,0.85,7.971,0.383,0.633,0.859,0.743,18
google/gemma-3-4b-pt_embeddings_last_5turns,3,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.log,6.871,0.386,0.632,0.846,7.132,0.336,0.593,0.824,0.747,8
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.log,6.86,0.386,0.629,0.848,7.119,0.334,0.588,0.821,0.743,7
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.log,6.315,0.386,0.632,0.851,6.603,0.318,0.566,0.805,0.757,5
google/gemma-3-4b-pt_embeddings_last_5turns,4,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.log,6.329,0.386,0.633,0.847,6.612,0.311,0.564,0.799,0.74,4
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.log,6.367,0.386,0.622,0.845,6.674,0.309,0.555,0.796,0.75,6
google/gemma-3-4b-pt_embeddings_last_5turns,3,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.log,6.343,0.386,0.626,0.844,6.646,0.305,0.558,0.791,0.747,5
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.log,7.904,0.385,0.627,0.846,7.99,0.381,0.64,0.851,0.743,15
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.log,7.673,0.385,0.624,0.838,7.793,0.361,0.612,0.835,0.753,12
google/gemma-3-4b-pt_embeddings_last_5turns,4,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.log,6.871,0.385,0.622,0.85,7.126,0.339,0.592,0.82,0.74,11
google/gemma-3-4b-pt_embeddings_last_5turns,4,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.log,6.874,0.385,0.624,0.845,7.127,0.334,0.586,0.818,0.753,7
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.log,6.335,0.385,0.626,0.843,6.671,0.314,0.569,0.801,0.75,5
google/gemma-3-4b-pt_embeddings_last_5turns,2,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.log,6.355,0.385,0.625,0.843,6.648,0.308,0.555,0.799,0.743,4
google/gemma-3-4b-pt_embeddings_last_5turns,3,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.log,7.922,0.384,0.621,0.843,8.015,0.384,0.632,0.847,0.736,19
google/gemma-3-4b-pt_embeddings_last_5turns,3,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.log,7.913,0.384,0.626,0.847,8.011,0.378,0.631,0.848,0.74,15
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.log,7.67,0.384,0.621,0.844,7.795,0.359,0.608,0.831,0.733,13
google/gemma-3-4b-pt_embeddings_last_5turns,3,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.log,7.673,0.384,0.623,0.84,7.804,0.358,0.605,0.833,0.733,16
google/gemma-3-4b-pt_embeddings_last_5turns,1,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.log,6.346,0.384,0.624,0.845,6.629,0.308,0.558,0.796,0.726,2
