dataset,file,label,dim_polarity,dim_surprisal,dim_energy,dim_PCA1,dim_PCA2,dim_PCA3,dim_UMAP1,dim_UMAP2,dim_pitch_length,dim_pitch_range,dim_pitch_mean
FiCa,fica/spontB_120_okay.wav,okay,3.000,2.636,2.804,-0.098,-0.312,-0.256,-0.689,-2.284,21,2.309,93.320
FiCa,fica/sun_044_absolutely.wav,absolutely,3.958,2.347,3.268,-0.138,-0.123,0.236,13.395,10.855,56,0.429,94.812
FiCa,fica/spontF_118_uh-huh.wav,uh-huh,3.522,3.598,3.690,-0.382,-0.406,-0.410,-3.335,6.248,31,5.782,96.065
FiCa,fica/NS_082_really.wav,really,3.551,4.002,3.648,-0.174,-0.345,-0.232,-6.707,15.328,44,2.405,94.954
FiCa,fica/spontC_075_yeah.wav,yeah,2.883,2.563,2.670,0.274,0.036,-0.033,7.372,2.718,40,15.311,84.743
FiCa,fica/spontB_322_yeah.wav,yeah,3.630,3.222,3.562,0.076,-0.535,0.219,-2.646,5.648,62,3.618,96.750
FiCa,fica/spontF_499_oh.wav,oh,3.136,3.279,3.093,-0.392,-0.385,-0.110,-2.483,5.882,70,0.504,94.413
FiCa,fica/sun_025_yup.wav,yup,3.659,2.660,3.361,0.064,-0.286,0.203,8.225,3.750,28,1.124,95.976
FiCa,fica/PR_022_yes.wav,yes,3.925,3.241,3.748,-0.128,-0.343,-0.064,9.465,2.764,44,5.876,95.681
FiCa,fica/spontF_508_yeah.wav,yeah,3.135,3.567,3.309,-0.039,-0.294,-0.279,-2.840,6.577,46,1.687,96.122
FiCa,fica/sun_002_absolutely.wav,absolutely,3.897,2.483,3.337,-0.223,-0.174,0.261,13.215,11.191,55,2.614,94.794
FiCa,fica/spontF_520_yeah.wav,yeah,3.670,2.962,3.580,0.195,-0.041,-0.011,7.465,2.628,43,3.533,94.960
FiCa,fica/spontD_080_uh-huh.wav,uh-huh,3.317,3.485,3.352,-0.296,-0.414,-0.462,-3.437,6.459,29,6.989,96.803
FiCa,fica/PS_120_wow.wav,wow,3.852,4.317,4.097,-0.139,-0.554,-0.375,-0.629,14.836,74,6.374,94.033
FiCa,fica/spontF_262_yeah.wav,yeah,3.680,2.827,3.458,0.404,-0.326,0.277,7.746,2.675,34,15.272,94.879
FiCa,fica/spontD_365_yeah.wav,yeah,3.535,3.685,3.711,0.062,-0.429,-0.212,-1.349,14.788,62,4.692,95.096
FiCa,fica/spontA_086_uh-huh.wav,uh-huh,3.717,3.649,4.061,-0.264,-0.493,-0.444,-3.211,6.446,25,4.120,98.875
FiCa,fica/spontA_058_mhm.wav,mhm,3.464,3.206,3.628,-0.282,-0.237,-0.324,-2.206,4.583,29,8.301,97.771
FiCa,fica/spontF_571_uh-huh.wav,uh-huh,3.325,3.026,3.424,-0.462,-0.264,-0.258,-1.877,3.978,33,4.046,96.676
FiCa,fica/PR_050_yes.wav,yes,3.521,2.654,3.158,-0.084,-0.161,-0.146,9.057,2.895,41,2.508,95.596
FiCa,fica/spontD_020_uh-huh.wav,uh-huh,3.681,3.232,3.816,-0.317,-0.277,-0.471,-1.742,2.775,28,4.418,95.403
FiCa,fica/spontC_355_mhm.wav,mhm,3.171,2.798,3.275,-0.286,-0.076,-0.342,-1.989,4.906,32,2.523,95.493
FiCa,fica/spontA_335_yeah.wav,yeah,3.575,2.435,3.262,0.037,-0.108,0.271,7.634,1.997,44,3.422,93.088
FiCa,fica/spontF_280_okay.wav,okay,3.278,2.877,3.188,-0.181,-0.511,-0.262,-0.844,-2.159,37,2.280,94.937
FiCa,fica/spontF_257_mhm.wav,mhm,3.073,2.850,3.049,-0.368,-0.068,-0.263,-1.477,3.630,28,2.885,95.482
FiCa,fica/PS_020_wow.wav,wow,3.764,4.355,3.939,-0.181,-0.286,-0.380,-0.578,14.839,60,11.110,87.808
FiCa,fica/spontD_190_mhm.wav,mhm,3.359,2.756,3.261,-0.379,-0.068,-0.445,-1.399,3.465,28,5.355,96.265
FiCa,fica/spontF_454_ooh.wav,ooh,3.064,3.032,3.014,-0.111,-0.173,-0.275,-2.011,4.970,28,0.047,94.358
FiCa,fica/PS_165_wow.wav,wow,3.780,4.144,3.972,-0.071,-0.677,-0.408,-0.398,14.646,68,6.076,95.052
FiCa,fica/PR_047_yeah.wav,yeah,3.403,2.625,3.084,0.185,-0.288,-0.043,7.534,2.909,41,0.620,96.124
FiCa,fica/spontD_153_uh-huh.wav,uh-huh,3.607,3.298,3.719,-0.405,-0.353,-0.327,-1.861,2.703,36,4.473,95.817
FiCa,fica/spontE_265_uh-huh.wav,uh-huh,3.145,2.831,3.142,-0.238,-0.066,-0.368,-2.064,4.995,33,1.998,95.359
FiCa,fica/spontD_026_uh-huh.wav,uh-huh,3.082,3.149,3.226,-0.292,-0.235,-0.426,-2.341,5.072,25,4.701,95.452
FiCa,fica/spontA_324_uh-huh.wav,uh-huh,3.597,3.374,3.727,-0.543,-0.406,-0.193,-1.874,2.706,41,5.154,94.822
FiCa,fica/spontF_009_uh-huh.wav,uh-huh,3.140,3.111,3.128,-0.025,0.105,-0.381,-2.022,4.951,10,5.309,91.046
FiCa,fica/PS_114_wow.wav,wow,3.995,4.091,4.135,-0.215,-0.364,-0.277,-0.717,14.971,95,9.302,94.298
FiCa,fica/spontB_302_mhm.wav,mhm,3.395,3.030,3.419,-0.447,-0.150,-0.257,-1.280,3.904,36,3.211,96.421
FiCa,fica/spontF_077_uh-huh.wav,uh-huh,3.583,3.185,3.740,-0.424,-0.336,-0.360,-2.022,2.710,35,5.698,96.759
FiCa,fica/spontF_110_oh.wav,oh,3.546,4.138,3.963,-0.175,-0.751,-0.417,-3.582,6.174,69,10.403,99.163
FiCa,fica/spontC_299_yeah.wav,yeah,3.006,2.437,2.798,0.206,-0.047,0.120,7.622,2.459,24,5.299,92.155
FiCa,fica/spontA_063_mhm.wav,mhm,2.867,2.347,2.725,-0.356,0.011,-0.194,-1.275,3.649,28,0.663,93.647
FiCa,fica/spontE_026_yeah.wav,yeah,3.430,2.769,3.310,0.262,-0.413,0.137,7.160,2.161,54,0.914,95.355
FiCa,fica/spontA_060_uh-huh.wav,uh-huh,3.291,3.262,3.411,-0.369,-0.271,-0.389,-2.354,5.448,24,4.696,97.719
FiCa,fica/spontB_282_yeah.wav,yeah,3.623,3.372,3.571,0.017,-0.406,0.185,-2.553,5.683,53,4.813,95.758
FiCa,fica/spontA_052_yeah.wav,yeah,3.793,2.848,3.729,0.024,-0.220,-0.070,-1.739,2.309,37,4.847,96.080
FiCa,fica/spontD_140_yeah.wav,yeah,3.319,2.272,2.946,0.124,0.127,-0.063,7.478,2.516,31,2.470,92.856
FiCa,fica/spontE_054_mhm.wav,mhm,3.361,2.832,3.483,-0.390,-0.451,-0.071,-2.056,4.407,39,7.352,100.229
FiCa,fica/spontB_144_yeah.wav,yeah,3.121,2.932,3.060,0.203,0.125,-0.241,7.327,3.173,38,1.343,94.006
FiCa,fica/spontE_023_yeah.wav,yeah,3.188,2.370,2.869,0.459,-0.058,0.014,7.329,2.679,31,3.422,94.009
FiCa,fica/sun_052_sure.wav,sure,3.442,2.727,3.045,-0.122,-0.323,0.208,10.388,-6.780,41,1.462,94.773
FiCa,fica/Sy_013_oh.wav,oh,3.402,3.719,3.687,-0.251,-0.610,-0.242,-4.353,6.983,91,3.625,93.426
FiCa,fica/spontB_251_mhm.wav,mhm,3.327,3.123,3.378,-0.425,-0.079,-0.238,-1.882,4.198,36,3.663,97.019
FiCa,fica/sun1_008_mhm.wav,mhm,2.941,2.042,2.661,-0.502,0.063,-0.068,-1.208,3.851,39,19.620,88.314
FiCa,fica/spontC_178_mhm.wav,mhm,3.448,3.104,3.583,-0.274,-0.179,-0.365,-1.992,4.545,34,6.006,96.883
FiCa,fica/spontE_236_uh-huh.wav,uh-huh,3.330,2.959,3.366,-0.200,-0.057,-0.392,-2.188,4.777,27,5.612,95.920
FiCa,fica/spontC_251_yeah.wav,yeah,3.439,2.759,3.346,-0.071,-0.277,0.321,7.203,1.752,49,2.290,93.676
FiCa,fica/spontC_303_uh-huh.wav,uh-huh,3.627,3.521,3.844,-0.387,-0.460,-0.373,-3.060,5.997,29,7.660,98.793
FiCa,fica/spontF_243_yeah.wav,yeah,4.017,3.059,4.012,-0.128,-0.579,0.214,-1.334,2.666,62,2.731,96.551
FiCa,fica/PS_035_oh.wav,oh,3.129,3.761,3.353,-0.263,-0.591,-0.411,-4.139,6.412,52,5.341,93.058
FiCa,fica/spontE_356_oh.wav,oh,3.764,3.688,3.932,-0.292,-0.326,-0.493,-3.029,6.784,42,4.661,98.481
FiCa,fica/spontE_034_ooh.wav,ooh,3.427,3.423,3.612,-0.295,-0.793,-0.101,-3.731,5.927,97,1.685,95.159
FiCa,fica/spontC_043_yeah.wav,yeah,3.930,2.933,3.892,0.125,-0.379,0.066,8.246,2.226,34,2.632,96.447
FiCa,fica/spontA_421_yeah.wav,yeah,3.476,2.693,3.283,0.246,-0.107,0.146,7.591,2.432,39,2.674,92.194
FiCa,fica/sun_035_absolutely.wav,absolutely,4.101,2.673,3.523,-0.115,-0.192,0.255,13.005,11.117,83,2.144,94.235
FiCa,fica/spontC_205_yeah.wav,yeah,3.982,3.114,3.947,0.126,-0.409,0.043,7.138,1.847,49,7.222,96.859
FiCa,fica/spontE_125_yeah.wav,yeah,3.356,2.912,3.155,0.214,-0.305,0.202,7.075,1.951,47,3.067,94.376
FiCa,fica/spontC_153_yeah.wav,yeah,3.773,3.202,3.831,0.404,-0.427,0.075,7.757,2.137,38,3.186,95.785
FiCa,fica/spontF_225_yeah.wav,yeah,3.399,2.941,3.260,0.344,-0.212,-0.006,7.657,2.793,35,1.895,97.986
FiCa,fica/spontD_281_yeah.wav,yeah,3.197,2.600,2.832,0.123,0.063,-0.199,8.093,2.454,29,0.722,95.922
FiCa,fica/spontA_124_yeah.wav,yeah,3.308,2.626,3.067,0.182,-0.156,0.066,7.802,2.879,42,1.605,94.390
FiCa,fica/spontF_552_yeah.wav,yeah,3.340,2.383,2.991,0.399,0.157,-0.131,7.787,2.673,15,8.275,98.267
FiCa,fica/spontA_448_yeah.wav,yeah,3.521,2.562,3.214,0.246,-0.106,-0.069,7.902,2.274,29,1.201,95.792
FiCa,fica/spontB_022_yeah.wav,yeah,3.078,3.120,3.184,0.121,-0.465,-0.116,-3.980,6.279,69,1.521,93.887
FiCa,fica/spontB_065_yeah.wav,yeah,3.768,2.830,3.712,-0.180,-0.483,0.342,-1.758,2.854,55,3.177,96.543
FiCa,fica/spontD_186_mhm.wav,mhm,3.575,3.058,3.597,-0.392,-0.120,-0.359,-1.537,3.799,35,7.307,97.394
FiCa,fica/spontF_470_uh-huh.wav,uh-huh,3.041,3.013,3.099,-0.401,-0.186,-0.276,-2.071,4.095,32,2.966,94.735
FiCa,fica/PS_155_wow.wav,wow,3.794,4.303,4.064,-0.165,-0.654,-0.193,-0.307,14.728,140,6.374,92.981
FiCa,fica/sun_027_absolutely.wav,absolutely,3.984,2.384,3.379,-0.185,-0.134,0.335,13.242,11.029,62,2.213,94.934
FiCa,fica/NS_056_ah.wav,ah,3.321,3.625,3.490,-0.355,-0.608,-0.226,-3.683,6.011,65,5.852,95.255
FiCa,fica/PS_131_wow.wav,wow,3.740,4.010,3.746,-0.169,-0.352,-0.262,-0.932,14.897,68,3.639,94.223
FiCa,fica/Sy_056_oh.wav,oh,3.153,3.437,3.336,-0.234,-0.621,-0.192,-4.244,6.448,95,2.083,93.286
FiCa,fica/PS_049_wow.wav,wow,3.870,4.184,4.174,-0.244,-0.769,-0.078,-3.540,5.915,144,21.772,90.788
FiCa,fica/spontB_157_yeah.wav,yeah,3.271,2.502,2.927,0.201,0.028,0.072,7.529,2.757,47,1.621,93.746
FiCa,fica/PS_099_ooh.wav,ooh,3.335,3.745,3.492,-0.257,-0.402,-0.418,-3.255,6.258,46,8.878,95.498
FiCa,fica/spontE_280_yeah.wav,yeah,3.436,2.964,3.285,0.356,-0.095,-0.028,7.972,2.902,21,1.548,96.810
FiCa,fica/spontF_097_wow.wav,wow,3.646,3.780,3.717,-0.079,-0.063,-0.497,-1.212,14.560,24,3.550,92.635
FiCa,fica/spontA_279_uh-huh.wav,uh-huh,2.964,2.583,2.795,-0.304,-0.102,-0.149,-1.853,3.989,32,0.411,96.712
FiCa,fica/spontC_212_mhm.wav,mhm,2.833,2.709,2.750,-0.218,0.044,-0.264,-1.595,4.815,27,0.940,93.495
FiCa,fica/PS_193_oh.wav,oh,3.666,3.892,4.026,-0.301,-0.776,-0.121,-3.921,5.943,123,16.153,96.275
FiCa,fica/spontC_092_yeah.wav,yeah,3.433,2.733,3.293,0.281,0.095,-0.255,7.709,2.560,24,5.258,95.213
FiCa,fica/spontC_076_yeah.wav,yeah,3.246,2.958,2.995,0.307,-0.188,-0.158,-1.264,13.258,26,1.275,92.979
FiCa,fica/spontD_079_uh-huh.wav,uh-huh,3.377,3.148,3.422,-0.427,-0.266,-0.322,-2.279,4.566,34,5.595,96.311
FiCa,fica/spontE_284_uh-huh.wav,uh-huh,3.454,3.104,3.443,-0.328,-0.107,-0.612,-2.195,3.703,25,3.346,96.020
FiCa,fica/spontC_387_mhm.wav,mhm,3.429,2.744,3.321,-0.492,-0.179,-0.210,-1.339,3.744,38,4.689,96.090
FiCa,fica/sun1_010_oh.wav,oh,3.197,3.379,3.246,-0.221,-0.403,-0.293,-4.293,6.898,46,1.477,94.232
FiCa,fica/NegS_045_ooh.wav,ooh,3.288,3.704,3.628,-0.245,-0.805,-0.112,-3.950,6.145,89,5.495,93.803
FiCa,fica/NS_097_oh.wav,oh,3.228,3.657,3.337,-0.370,-0.411,-0.383,-3.605,6.619,37,4.622,95.165
FiCa,fica/spontE_268_mhm.wav,mhm,3.161,2.641,3.130,-0.494,-0.212,-0.125,-1.613,3.487,35,2.798,96.333
FiCa,fica/spontC_097_uh-huh.wav,uh-huh,3.397,3.356,3.631,-0.256,-0.344,-0.431,-3.151,6.481,24,3.236,98.126
FiCa,fica/spontD_146_uh-huh.wav,uh-huh,3.290,2.689,3.109,-0.387,-0.078,-0.362,-1.281,3.416,31,2.953,94.834
FiCa,fica/spontF_328_yeah.wav,yeah,3.480,3.148,3.628,-0.030,-0.099,-0.317,-2.296,4.584,26,3.108,99.413
FiCa,fica/spontA_319_mhm.wav,mhm,3.137,2.608,3.036,-0.466,-0.174,-0.232,-1.372,3.911,37,2.077,95.507
FiCa,fica/spontC_336_yeah.wav,yeah,3.381,2.454,3.048,0.214,0.031,0.096,7.602,2.585,30,2.155,92.891
FiCa,fica/PS_025_oh.wav,oh,3.292,3.765,3.587,-0.296,-0.622,-0.227,-4.388,6.938,63,15.866,90.581
FiCa,fica/spontE_378_uh-huh.wav,uh-huh,3.368,3.639,3.559,-0.254,-0.382,-0.456,-3.305,6.365,31,6.081,95.313
FiCa,fica/spontC_377_ooh.wav,ooh,3.320,3.290,3.420,-0.354,-0.555,-0.063,-3.435,5.841,57,2.014,92.714
FiCa,fica/Sy_016_oh.wav,oh,3.337,3.568,3.522,-0.170,-0.731,-0.274,-3.997,6.188,115,1.476,97.094
FiCa,fica/spontA_115_uh-huh.wav,uh-huh,3.386,3.373,3.581,-0.363,-0.284,-0.457,-2.551,4.030,29,5.985,96.802
FiCa,fica/PS_079_wow.wav,wow,3.818,4.473,4.084,-0.108,-0.680,-0.302,-0.468,14.655,80,16.494,88.654
FiCa,fica/spontA_120_mhm.wav,mhm,3.032,2.521,2.854,-0.309,0.089,-0.274,-1.557,3.812,23,1.986,95.057
FiCa,fica/spontF_142_yeah.wav,yeah,3.251,2.841,3.229,0.096,0.172,-0.385,-1.738,2.333,25,1.102,94.893
FiCa,fica/NegS_051_ooh.wav,ooh,3.287,3.598,3.651,-0.222,-0.791,0.007,-3.316,5.480,83,7.404,95.672
FiCa,fica/spontE_157_ooh.wav,ooh,3.494,3.523,3.693,-0.188,-0.698,-0.226,-3.599,5.905,93,9.789,97.027
FiCa,fica/spontF_039_mhm.wav,mhm,3.242,2.883,3.215,-0.536,-0.200,-0.095,-1.335,3.568,37,3.826,95.611
FiCa,fica/spontD_276_uh-huh.wav,uh-huh,3.215,3.099,3.157,-0.265,-0.153,-0.509,-2.260,4.678,21,2.996,95.632
FiCa,fica/spontD_028_uh-huh.wav,uh-huh,3.320,3.035,3.378,-0.347,-0.315,-0.351,-2.170,2.407,25,4.376,94.870
FiCa,fica/spontA_321_uh-huh.wav,uh-huh,3.501,3.398,3.639,-0.434,-0.350,-0.429,-1.700,2.668,34,6.865,96.936
FiCa,fica/spontC_214_ah.wav,ah,3.007,3.292,3.084,-0.179,-0.502,-0.128,-4.365,6.884,59,13.684,89.453
FiCa,fica/PS_178_wow.wav,wow,3.927,4.527,4.243,-0.128,-0.510,-0.264,-0.507,14.733,80,11.732,95.135
FiCa,fica/spontD_130_yeah.wav,yeah,3.406,2.748,3.127,0.211,-0.131,-0.098,7.717,2.707,36,14.457,87.653
FiCa,fica/PS_011_wow.wav,wow,3.741,4.213,3.878,-0.143,-0.598,-0.304,-0.456,14.667,102,2.530,92.522
FiCa,fica/spontE_272_yeah.wav,yeah,3.312,2.534,2.975,0.172,0.006,0.059,7.687,2.395,50,14.759,90.199
FiCa,fica/PS_009_oh.wav,oh,3.441,3.904,3.672,-0.223,-0.595,-0.452,-3.784,6.634,59,7.725,95.041
FiCa,fica/spontD_084_uh-huh.wav,uh-huh,3.088,3.148,3.106,-0.391,-0.238,-0.344,-2.606,5.844,34,3.514,95.127
FiCa,fica/spontC_367_uh-huh.wav,uh-huh,3.029,2.454,2.833,-0.531,-0.020,-0.106,-1.546,3.348,30,1.376,92.655
FiCa,fica/spontE_244_yeah.wav,yeah,3.996,3.108,3.952,0.140,-0.543,0.195,7.862,2.040,55,7.086,95.762
FiCa,fica/spontD_165_mhm.wav,mhm,2.937,2.589,2.909,-0.471,-0.132,0.055,-1.572,3.655,38,2.508,93.156
FiCa,fica/PS_139_wow.wav,wow,3.820,4.401,4.048,-0.156,-0.546,-0.383,-0.453,14.603,86,5.573,93.559
FiCa,fica/spontC_307_yeah.wav,yeah,3.533,2.512,3.204,0.169,-0.028,-0.022,7.883,2.474,31,16.964,88.875
FiCa,fica/spontD_336_yeah.wav,yeah,3.640,2.725,3.448,-0.050,-0.463,0.362,7.417,1.755,72,1.595,93.445
FiCa,fica/spontC_290_yeah.wav,yeah,3.440,2.791,3.319,0.033,-0.392,0.209,6.933,1.794,67,13.722,84.519
FiCa,fica/spontF_048_yeah.wav,yeah,3.934,3.372,3.882,0.157,-0.522,0.113,-3.057,5.825,56,2.797,96.410
FiCa,fica/spontD_143_yeah.wav,yeah,3.162,2.960,3.096,-0.041,-0.343,0.223,-2.230,5.310,40,1.211,93.925
FiCa,fica/PS_093_wow.wav,wow,3.979,4.385,4.160,-0.181,-0.551,-0.444,-0.410,14.738,54,5.922,94.024
FiCa,fica/spontD_114_oh.wav,oh,3.579,3.685,3.818,-0.187,-0.662,-0.344,-3.661,6.243,37,9.503,97.443
FiCa,fica/spontC_247_yeah.wav,yeah,3.561,2.981,3.569,0.205,-0.283,-0.168,7.349,2.607,46,6.020,95.471
FiCa,fica/spontD_380_uh-huh.wav,uh-huh,2.859,2.737,2.820,-0.402,-0.077,-0.293,-1.597,3.144,27,1.292,95.096
FiCa,fica/spontE_267_yeah.wav,yeah,3.537,2.905,3.426,0.146,-0.186,0.121,7.571,2.284,45,3.718,96.292
FiCa,fica/spontB_323_yeah.wav,yeah,3.272,2.635,3.150,0.036,-0.402,0.446,7.251,1.832,55,14.517,88.351
FiCa,fica/PS_152_wow.wav,wow,3.801,3.931,3.890,-0.141,-0.237,-0.542,-0.849,14.695,37,1.584,94.283
FiCa,fica/spontF_206_uh-huh.wav,uh-huh,3.406,3.351,3.513,-0.277,-0.274,-0.450,-3.016,6.544,22,4.064,97.580
FiCa,fica/spontB_212_mhm.wav,mhm,3.004,2.505,2.891,-0.263,-0.153,0.037,-1.213,4.857,56,1.543,92.499
FiCa,fica/spontB_132_yeah.wav,yeah,3.684,3.282,3.676,0.198,-0.640,0.298,6.479,1.767,70,1.386,96.983
FiCa,fica/spontF_496_mhm.wav,mhm,3.211,2.880,3.126,-0.366,-0.030,-0.305,-1.826,4.505,29,5.606,95.329
FiCa,fica/spontA_054_mhm.wav,mhm,3.410,3.090,3.523,-0.312,-0.230,-0.281,-2.113,4.538,29,5.459,97.672
FiCa,fica/spontE_15_oh.wav,oh,3.418,3.221,3.539,0.016,-0.243,-0.631,-3.232,6.963,13,0.367,102.616
FiCa,fica/spontB_347_ooh.wav,ooh,3.356,3.310,3.439,-0.150,-0.595,-0.201,-3.420,5.884,61,8.029,95.718
FiCa,fica/spontE_274_yeah.wav,yeah,3.266,3.064,3.288,0.224,-0.128,-0.024,7.488,2.457,50,1.910,93.899
FiCa,fica/PS_015_oh.wav,oh,3.282,3.903,3.654,-0.166,-0.641,-0.453,-4.156,6.426,77,4.302,92.490
FiCa,fica/spontC_352_yeah.wav,yeah,3.210,1.983,2.714,0.090,-0.038,0.310,7.326,2.001,46,2.819,91.118
FiCa,fica/spontA_064_mhm.wav,mhm,3.340,3.064,3.470,-0.357,-0.173,-0.305,-2.010,4.102,32,3.789,96.755
FiCa,fica/sun_038_exactly.wav,exactly,3.798,2.309,3.191,-0.074,0.011,0.474,11.604,13.839,52,1.460,94.410
FiCa,fica/Sy_071_oh.wav,oh,3.306,3.706,3.498,-0.212,-0.523,-0.307,-4.205,6.485,67,1.691,93.255
FiCa,fica/spontC_184_mhm.wav,mhm,3.268,2.971,3.383,-0.406,-0.159,-0.246,-1.889,4.577,33,2.814,96.369
FiCa,fica/spontF_121_mhm.wav,mhm,3.272,3.012,3.337,-0.448,-0.178,-0.227,-1.884,4.133,33,5.205,96.648
FiCa,fica/spontF_252_ooh.wav,ooh,3.271,3.561,3.633,-0.074,-0.812,-0.256,-3.811,6.013,88,4.222,98.250
FiCa,fica/sun1_001_mhm.wav,mhm,3.157,2.498,3.047,-0.333,-0.217,-0.050,-0.985,4.755,58,2.604,94.907
FiCa,fica/sun_032_yes.wav,yes,3.899,3.191,3.671,-0.072,-0.352,-0.135,9.554,2.821,49,2.897,95.039
FiCa,fica/spontC_191_uh-huh.wav,uh-huh,3.140,2.828,3.101,-0.302,-0.078,-0.352,-1.815,3.956,26,2.531,95.759
FiCa,fica/spontC_371_uh-huh.wav,uh-huh,3.458,3.662,3.660,-0.219,-0.441,-0.481,-3.345,6.523,25,7.566,98.304
FiCa,fica/spontF_518_okay.wav,okay,2.941,2.540,2.805,-0.012,-0.232,-0.329,-0.606,-2.132,26,0.814,93.057
FiCa,fica/PS_107_wow.wav,wow,4.257,4.819,4.522,-0.223,-0.581,-0.361,-0.488,14.744,93,8.091,96.400
FiCa,fica/spontE_235_yeah.wav,yeah,3.838,3.072,3.739,0.057,-0.606,0.251,8.126,1.967,74,2.003,95.108
FiCa,fica/spontB_194_yeah.wav,yeah,3.262,2.662,2.893,0.207,-0.144,0.160,7.284,2.415,43,2.640,92.517
FiCa,fica/spontD_205_yeah.wav,yeah,3.096,2.522,2.912,0.122,-0.066,0.241,7.214,2.076,40,2.991,91.154
FiCa,fica/spontD_069_uh-huh.wav,uh-huh,3.441,3.345,3.519,-0.383,-0.312,-0.406,-2.344,4.781,36,7.005,96.140
FiCa,fica/spontF_029_yeah.wav,yeah,3.539,3.322,3.732,0.187,-0.254,-0.303,-3.199,6.750,36,2.689,99.426
FiCa,fica/spontD_263_yeah.wav,yeah,3.235,2.189,2.993,0.159,-0.314,0.263,7.609,2.208,47,16.262,87.976
FiCa,fica/spontD_257_yeah.wav,yeah,3.210,2.372,2.855,0.266,0.033,0.087,7.651,2.367,33,2.278,93.029
FiCa,fica/sun_017_mhm.wav,mhm,3.276,2.746,3.217,-0.416,-0.306,0.042,-1.134,4.790,64,3.206,95.259
FiCa,fica/spontA_374_yeah.wav,yeah,3.371,2.644,3.190,0.010,-0.383,0.148,7.585,1.928,55,1.357,92.612
FiCa,fica/spontA_273_yeah.wav,yeah,3.750,3.121,3.661,0.255,-0.414,0.069,8.432,3.248,37,3.912,99.002
FiCa,fica/spontB_107_yeah.wav,yeah,3.602,3.185,3.549,0.052,-0.399,0.124,-2.311,5.922,42,3.230,96.779
FiCa,fica/PS_177_ooh.wav,ooh,3.472,3.530,3.607,-0.062,-0.726,-0.053,-3.650,5.677,124,10.904,94.480
FiCa,fica/spontC_060_yeah.wav,yeah,3.144,2.540,2.821,0.246,-0.001,-0.316,7.925,3.537,25,2.920,93.411
FiCa,fica/spontB_235_ah.wav,ah,3.346,3.392,3.501,-0.160,-0.570,-0.111,-3.428,5.616,99,1.955,93.254
FiCa,fica/PS_034_wow.wav,wow,3.648,4.049,3.649,-0.179,-0.277,-0.343,-1.004,14.966,53,1.776,93.268
FiCa,fica/PR_056_yeah.wav,yeah,3.138,2.394,2.710,0.228,-0.073,0.262,7.465,1.832,51,1.492,93.953
FiCa,fica/spontA_035_uh-huh.wav,uh-huh,3.098,3.171,3.252,-0.106,-0.285,-0.419,-3.176,6.880,23,1.259,95.227
FiCa,fica/spontC_185_ooh.wav,ooh,3.088,3.119,3.262,-0.215,-0.523,-0.358,-4.084,6.273,45,13.148,89.409
FiCa,fica/spontA_229_yeah.wav,yeah,3.485,2.764,3.303,0.325,-0.261,0.138,7.695,2.708,24,1.652,97.542
FiCa,fica/spontF_075_uh-huh.wav,uh-huh,3.680,3.407,3.810,-0.469,-0.536,-0.184,-1.960,3.018,50,7.451,96.212
FiCa,fica/sun1_022_yeah.wav,yeah,3.703,3.055,3.525,0.154,-0.444,-0.047,-3.098,5.046,52,3.627,95.662
FiCa,fica/PS_100_wow.wav,wow,3.396,4.095,3.586,-0.079,-0.419,-0.278,-0.706,14.626,65,13.905,85.143
FiCa,fica/spontD_372_uh-huh.wav,uh-huh,3.048,2.633,2.964,-0.365,-0.072,-0.271,-1.789,2.609,22,2.005,94.257
FiCa,fica/spontA_360_yeah.wav,yeah,3.623,2.929,3.222,0.223,-0.021,0.028,7.372,2.618,35,4.727,94.498
FiCa,fica/sun1_017_okay.wav,okay,3.453,2.623,2.995,-0.134,-0.213,-0.130,-0.587,-2.080,46,2.211,93.741
FiCa,fica/spontE_062_yeah.wav,yeah,3.356,2.910,3.306,0.138,-0.271,-0.140,7.217,1.776,45,2.243,96.575
FiCa,fica/spontE_117_yeah.wav,yeah,3.613,3.499,3.731,0.035,-0.575,0.217,-3.766,5.572,64,1.407,94.967
FiCa,fica/spontB_249_yeah.wav,yeah,3.626,3.076,3.454,0.089,-0.073,-0.095,-1.888,5.149,40,3.408,95.489
FiCa,fica/sun_004_absolutely.wav,absolutely,3.963,2.659,3.394,-0.133,-0.229,0.328,12.966,11.235,80,4.000,94.681
FiCa,fica/sun_014_yup.wav,yup,3.720,2.626,3.374,0.040,-0.138,0.127,8.096,3.821,18,2.067,97.485
FiCa,fica/spontA_401_uh-huh.wav,uh-huh,3.342,3.063,3.298,-0.406,-0.194,-0.467,-2.379,3.864,31,3.645,95.714
FiCa,fica/spontF_300_yeah.wav,yeah,3.699,2.650,3.447,0.221,-0.022,-0.045,7.849,2.169,26,5.593,94.327
FiCa,fica/sun_050_sure.wav,sure,3.809,3.228,3.580,-0.134,-0.489,0.059,10.444,-6.887,55,2.881,95.222
FiCa,fica/PS_059_ooh.wav,ooh,3.576,4.091,3.980,-0.204,-0.831,-0.265,-3.690,6.024,74,10.173,100.245
FiCa,fica/spontE_091_yeah.wav,yeah,2.894,2.758,2.893,0.048,-0.211,0.095,0.288,4.800,35,0.410,94.629
FiCa,fica/PS_001_oh.wav,oh,3.383,4.034,3.624,-0.209,-0.623,-0.316,-3.844,6.220,82,6.481,93.592
